original_candidate_id,recovery_candidate_id,selected_function_id,project,function_name,producer,build_view,original_failure_reason,recovery_eligibility,recovery_reason,clang_fix_required,llm4decompile_fix_required,clang_recovery_status,llm4decompile_recovery_status
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::llm4decompile::gcc_O0::c7fe38d16649,phase3ar::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::llm4decompile::gcc_O0::48a7676bb5fa,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil_global_setup_locks_,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::ghidra::clang_O2::9e5c43cf1229,phase3ar::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::ghidra::clang_O2::9ad310c0be66,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil_global_setup_locks_,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::angr::clang_O2::865baeab4055,phase3ar::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::angr::clang_O2::0a67dad97a05,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil_global_setup_locks_,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::llm4decompile::clang_O2::ff50b542a0a8,phase3ar::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::llm4decompile::clang_O2::e52829e65929,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil_global_setup_locks_,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::mycodex_api::clang_O2::ddd4ac3839fc,phase3ar::libevent_evutil.c_evutil_global_setup_locks__0036_278da0d7a858::mycodex_api::clang_O2::8fbfc20b992c,libevent::evutil.c::evutil_global_setup_locks_::0036::278da0d7a858,libevent,evutil_global_setup_locks_,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::llm4decompile::gcc_O0::f5d84a43e44b,phase3ar::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::llm4decompile::gcc_O0::d0a65c4ec971,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_secure_rng_global_setup_locks_,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::ghidra::clang_O2::c12555587a7a,phase3ar::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::ghidra::clang_O2::3fc157587059,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_secure_rng_global_setup_locks_,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::angr::clang_O2::94a70e116a5f,phase3ar::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::angr::clang_O2::dafb994dba0e,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_secure_rng_global_setup_locks_,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::llm4decompile::clang_O2::9a09f7bb3fa3,phase3ar::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::llm4decompile::clang_O2::07b51e2e4e19,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_secure_rng_global_setup_locks_,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::mycodex_api::clang_O2::aad597233ca0,phase3ar::libevent_evutil_rand.c_evutil_secure_rng_global_setup_locks__0003_7efb4331ab02::mycodex_api::clang_O2::ec7fbc4eee7e,libevent::evutil_rand.c::evutil_secure_rng_global_setup_locks_::0003::7efb4331ab02,libevent,evutil_secure_rng_global_setup_locks_,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::llm4decompile::gcc_O0::996727a2d8d4,phase3ar::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::llm4decompile::gcc_O0::92f27c2d10b9,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,SSL_handshake_is_ok,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::ghidra::clang_O2::1560a0d2d0b8,phase3ar::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::ghidra::clang_O2::56f6d8aeb3bb,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,SSL_handshake_is_ok,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::angr::clang_O2::1409572667cc,phase3ar::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::angr::clang_O2::e36f4a5468b7,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,SSL_handshake_is_ok,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::llm4decompile::clang_O2::828ccfc0bc75,phase3ar::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::llm4decompile::clang_O2::ce6a5d0919c0,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,SSL_handshake_is_ok,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::mycodex_api::clang_O2::51036da108ae,phase3ar::libevent_bufferevent_openssl.c_SSL_handshake_is_ok_0007_3cc89ee51b63::mycodex_api::clang_O2::40ce27344891,libevent::bufferevent_openssl.c::SSL_handshake_is_ok::0007::3cc89ee51b63,libevent,SSL_handshake_is_ok,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::llm4decompile::gcc_O0::5d95806e362a,phase3ar::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::llm4decompile::gcc_O0::2ff4c99e65b7,libuv::src_unix_core.c::next_power_of_two::0024::14d21b35bd8f,libuv,next_power_of_two,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::ghidra::clang_O2::65ab3ccdc004,phase3ar::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::ghidra::clang_O2::f7b55c9e5ff3,libuv::src_unix_core.c::next_power_of_two::0024::14d21b35bd8f,libuv,next_power_of_two,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::angr::clang_O2::ed2099983dd8,phase3ar::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::angr::clang_O2::1c6e34085f03,libuv::src_unix_core.c::next_power_of_two::0024::14d21b35bd8f,libuv,next_power_of_two,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::llm4decompile::clang_O2::acfbc0b263dc,phase3ar::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::llm4decompile::clang_O2::8b1c34f54fd3,libuv::src_unix_core.c::next_power_of_two::0024::14d21b35bd8f,libuv,next_power_of_two,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::mycodex_api::clang_O2::36143e4615f3,phase3ar::libuv_src_unix_core.c_next_power_of_two_0024_14d21b35bd8f::mycodex_api::clang_O2::aaa492b210b5,libuv::src_unix_core.c::next_power_of_two::0024::14d21b35bd8f,libuv,next_power_of_two,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::llm4decompile::gcc_O0::92a4abbcf5ef,phase3ar::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::llm4decompile::gcc_O0::e29050f264aa,libuv::src_unix_os390-syscalls.c::next_power_of_two::0002::07dc76456c29,libuv,next_power_of_two,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::ghidra::clang_O2::bde333f41a8a,phase3ar::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::ghidra::clang_O2::351a42e8f14d,libuv::src_unix_os390-syscalls.c::next_power_of_two::0002::07dc76456c29,libuv,next_power_of_two,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::angr::clang_O2::7f0013dbb1bc,phase3ar::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::angr::clang_O2::3454d29a923b,libuv::src_unix_os390-syscalls.c::next_power_of_two::0002::07dc76456c29,libuv,next_power_of_two,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::llm4decompile::clang_O2::21d918372cac,phase3ar::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::llm4decompile::clang_O2::de9445d22703,libuv::src_unix_os390-syscalls.c::next_power_of_two::0002::07dc76456c29,libuv,next_power_of_two,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::mycodex_api::clang_O2::661732ef0cfb,phase3ar::libuv_src_unix_os390-syscalls.c_next_power_of_two_0002_07dc76456c29::mycodex_api::clang_O2::f4f763a321e0,libuv::src_unix_os390-syscalls.c::next_power_of_two::0002::07dc76456c29,libuv,next_power_of_two,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::llm4decompile::gcc_O0::d725e46d42a0,phase3ar::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::llm4decompile::gcc_O0::4abc7367fd61,libuv::src_unix_core.c::uv_translate_sys_error::0042::4890854660b0,libuv,uv_translate_sys_error,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::ghidra::clang_O2::4a28a82ef071,phase3ar::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::ghidra::clang_O2::9cf3a1958768,libuv::src_unix_core.c::uv_translate_sys_error::0042::4890854660b0,libuv,uv_translate_sys_error,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::angr::clang_O2::3e9ef00bc6fe,phase3ar::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::angr::clang_O2::378c1f690ce4,libuv::src_unix_core.c::uv_translate_sys_error::0042::4890854660b0,libuv,uv_translate_sys_error,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::llm4decompile::clang_O2::4efa72b553e5,phase3ar::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::llm4decompile::clang_O2::6ea7aa4960db,libuv::src_unix_core.c::uv_translate_sys_error::0042::4890854660b0,libuv,uv_translate_sys_error,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::mycodex_api::clang_O2::bfc25e8dba0a,phase3ar::libuv_src_unix_core.c_uv_translate_sys_error_0042_4890854660b0::mycodex_api::clang_O2::bd9f41e0f16a,libuv::src_unix_core.c::uv_translate_sys_error::0042::4890854660b0,libuv,uv_translate_sys_error,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::llm4decompile::gcc_O0::9ba936fedc1a,phase3ar::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::llm4decompile::gcc_O0::b3270a0babee,brotli::c_enc_encode.c::BrotliEncoderMaxCompressedSize::0007::2bb0ac63e571,brotli,BrotliEncoderMaxCompressedSize,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::ghidra::clang_O2::dafbd3327c01,phase3ar::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::ghidra::clang_O2::2f4b5a57f90d,brotli::c_enc_encode.c::BrotliEncoderMaxCompressedSize::0007::2bb0ac63e571,brotli,BrotliEncoderMaxCompressedSize,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::angr::clang_O2::ad8c70d46714,phase3ar::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::angr::clang_O2::36b303ac017f,brotli::c_enc_encode.c::BrotliEncoderMaxCompressedSize::0007::2bb0ac63e571,brotli,BrotliEncoderMaxCompressedSize,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::llm4decompile::clang_O2::38063be0b540,phase3ar::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::llm4decompile::clang_O2::0676b68e52c7,brotli::c_enc_encode.c::BrotliEncoderMaxCompressedSize::0007::2bb0ac63e571,brotli,BrotliEncoderMaxCompressedSize,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::mycodex_api::clang_O2::d3a83dd6924c,phase3ar::brotli_c_enc_encode.c_BrotliEncoderMaxCompressedSize_0007_2bb0ac63e571::mycodex_api::clang_O2::ad80d85faf1b,brotli::c_enc_encode.c::BrotliEncoderMaxCompressedSize::0007::2bb0ac63e571,brotli,BrotliEncoderMaxCompressedSize,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::llm4decompile::gcc_O0::eb73b4d66802,phase3ar::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::llm4decompile::gcc_O0::59771f01c5b1,brotli::c_enc_encode.c::HashTableSize::0005::4730b6b6e775,brotli,HashTableSize,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::ghidra::clang_O2::43c1d34c9c0b,phase3ar::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::ghidra::clang_O2::1d864f0e7e21,brotli::c_enc_encode.c::HashTableSize::0005::4730b6b6e775,brotli,HashTableSize,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::angr::clang_O2::775053f8f17d,phase3ar::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::angr::clang_O2::58322da49f48,brotli::c_enc_encode.c::HashTableSize::0005::4730b6b6e775,brotli,HashTableSize,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::llm4decompile::clang_O2::c44f69510462,phase3ar::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::llm4decompile::clang_O2::1ab1e8a701df,brotli::c_enc_encode.c::HashTableSize::0005::4730b6b6e775,brotli,HashTableSize,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::mycodex_api::clang_O2::c5a0bef65bc7,phase3ar::brotli_c_enc_encode.c_HashTableSize_0005_4730b6b6e775::mycodex_api::clang_O2::829a3a77dbe9,brotli::c_enc_encode.c::HashTableSize::0005::4730b6b6e775,brotli,HashTableSize,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::llm4decompile::gcc_O0::1f35300e51a8,phase3ar::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::llm4decompile::gcc_O0::c177e9d4401c,brotli::c_enc_encode.c::WrapPosition::0004::4262ee5ab769,brotli,WrapPosition,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::ghidra::clang_O2::c5d2bc2f2da6,phase3ar::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::ghidra::clang_O2::713be83c72be,brotli::c_enc_encode.c::WrapPosition::0004::4262ee5ab769,brotli,WrapPosition,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::angr::clang_O2::4f9111c72b87,phase3ar::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::angr::clang_O2::49c8aeef5291,brotli::c_enc_encode.c::WrapPosition::0004::4262ee5ab769,brotli,WrapPosition,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::llm4decompile::clang_O2::baf4f6fe80f1,phase3ar::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::llm4decompile::clang_O2::ab0b0c23fb27,brotli::c_enc_encode.c::WrapPosition::0004::4262ee5ab769,brotli,WrapPosition,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::mycodex_api::clang_O2::d05efb8afb1f,phase3ar::brotli_c_enc_encode.c_WrapPosition_0004_4262ee5ab769::mycodex_api::clang_O2::3f7e507ab8be,brotli::c_enc_encode.c::WrapPosition::0004::4262ee5ab769,brotli,WrapPosition,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::llm4decompile::gcc_O0::bf1a011a1d23,phase3ar::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::llm4decompile::gcc_O0::0aa5c0bf62f3,nghttp2::src_timegm.c::is_leap_year::0002::b03568a36b5e,nghttp2,is_leap_year,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::ghidra::clang_O2::f2cb92e4b240,phase3ar::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::ghidra::clang_O2::f9a9eac1343c,nghttp2::src_timegm.c::is_leap_year::0002::b03568a36b5e,nghttp2,is_leap_year,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::angr::clang_O2::2f0551696546,phase3ar::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::angr::clang_O2::7e5de9a52345,nghttp2::src_timegm.c::is_leap_year::0002::b03568a36b5e,nghttp2,is_leap_year,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::llm4decompile::clang_O2::d73d5f4b201b,phase3ar::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::llm4decompile::clang_O2::d81a248ecf13,nghttp2::src_timegm.c::is_leap_year::0002::b03568a36b5e,nghttp2,is_leap_year,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::mycodex_api::clang_O2::ff56b2744b3d,phase3ar::nghttp2_src_timegm.c_is_leap_year_0002_b03568a36b5e::mycodex_api::clang_O2::f7a53f850390,nghttp2::src_timegm.c::is_leap_year::0002::b03568a36b5e,nghttp2,is_leap_year,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::llm4decompile::gcc_O0::d1329862c67c,phase3ar::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::llm4decompile::gcc_O0::28076b89182b,nghttp2::lib_nghttp2_hd_huffman.h::nghttp2_huff_estimate_decode_length::0001::7090718f291b,nghttp2,nghttp2_huff_estimate_decode_length,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::ghidra::clang_O2::8801b188cb2d,phase3ar::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::ghidra::clang_O2::08f649a1543c,nghttp2::lib_nghttp2_hd_huffman.h::nghttp2_huff_estimate_decode_length::0001::7090718f291b,nghttp2,nghttp2_huff_estimate_decode_length,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::angr::clang_O2::72391060d396,phase3ar::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::angr::clang_O2::7a3d0956050e,nghttp2::lib_nghttp2_hd_huffman.h::nghttp2_huff_estimate_decode_length::0001::7090718f291b,nghttp2,nghttp2_huff_estimate_decode_length,angr,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::llm4decompile::clang_O2::a2b59b805518,phase3ar::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::llm4decompile::clang_O2::1c7288db4eb3,nghttp2::lib_nghttp2_hd_huffman.h::nghttp2_huff_estimate_decode_length::0001::7090718f291b,nghttp2,nghttp2_huff_estimate_decode_length,llm4decompile,clang_O2,compiler_unavailable:clang,blocked,clang_O2_compiler_recovery;llm4decompile_token_type_ids_interface_recovery,1,1,available,blocked
phase3a::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::mycodex_api::clang_O2::f43f21fd716b,phase3ar::nghttp2_lib_nghttp2_hd_huffman.h_nghttp2_huff_estimate_decode_length_0001_7090718f291b::mycodex_api::clang_O2::01715fde51f6,nghttp2::lib_nghttp2_hd_huffman.h::nghttp2_huff_estimate_decode_length::0001::7090718f291b,nghttp2,nghttp2_huff_estimate_decode_length,mycodex_api,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
phase3a::nghttp2_lib_nghttp2_helper.c_nghttp2_should_send_window_update_0005_16ca1890ce82::llm4decompile::gcc_O0::0be358ead3e9,phase3ar::nghttp2_lib_nghttp2_helper.c_nghttp2_should_send_window_update_0005_16ca1890ce82::llm4decompile::gcc_O0::e1447fa46343,nghttp2::lib_nghttp2_helper.c::nghttp2_should_send_window_update::0005::16ca1890ce82,nghttp2,nghttp2_should_send_window_update,llm4decompile,gcc_O0,llm4decompile_exception,blocked,llm4decompile_token_type_ids_interface_recovery,0,1,available,blocked
phase3a::nghttp2_lib_nghttp2_helper.c_nghttp2_should_send_window_update_0005_16ca1890ce82::ghidra::clang_O2::51c68e1c3e22,phase3ar::nghttp2_lib_nghttp2_helper.c_nghttp2_should_send_window_update_0005_16ca1890ce82::ghidra::clang_O2::96fbac633d34,nghttp2::lib_nghttp2_helper.c::nghttp2_should_send_window_update::0005::16ca1890ce82,nghttp2,nghttp2_should_send_window_update,ghidra,clang_O2,compiler_unavailable:clang,eligible,clang_O2_compiler_recovery,1,0,available,blocked
